Id,Label,timeset,type,superclass,class,gene,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
1185,Vespertiliibacter,,Taxa,Vespertiliibacter,Vespertiliibacter,Vespertiliibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,Youhaiella,,Taxa,Youhaiella,Youhaiella,Youhaiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,Gluconacetobacter,,Taxa,Gluconacetobacter,Gluconacetobacter,Gluconacetobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,Simonsiella,,Taxa,Simonsiella,Simonsiella,Simonsiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,Terasakiella,,Taxa,Terasakiella,Terasakiella,Terasakiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,Catenulispora,,Taxa,Catenulispora,Catenulispora,Catenulispora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,Xylella,,Taxa,Xylella,Xylella,Xylella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,Labilithrix,,Taxa,Labilithrix,Labilithrix,Labilithrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,Limihaloglobus,,Taxa,Limihaloglobus,Limihaloglobus,Limihaloglobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,Chitinimonas,,Taxa,Chitinimonas,Chitinimonas,Chitinimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,Oricola,,Taxa,Oricola,Oricola,Oricola,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,Mobiluncus,,Taxa,Mobiluncus,Mobiluncus,Mobiluncus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,Swingsia,,Taxa,Swingsia,Swingsia,Swingsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,Coprothermobacter,,Taxa,Coprothermobacter,Coprothermobacter,Coprothermobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,Lentzea,,Taxa,Lentzea,Lentzea,Lentzea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,Woeseia,,Taxa,Woeseia,Woeseia,Woeseia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,Nitratifractor,,Taxa,Nitratifractor,Nitratifractor,Nitratifractor,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,Oryzopoxvirus,,Taxa,Oryzopoxvirus,Oryzopoxvirus,Oryzopoxvirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,Thermoleptolyngbya,,Taxa,Thermoleptolyngbya,Thermoleptolyngbya,Thermoleptolyngbya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,Archangium,,Taxa,Archangium,Archangium,Archangium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,Antarctobacter,,Taxa,Antarctobacter,Antarctobacter,Antarctobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,Roseitalea,,Taxa,Roseitalea,Roseitalea,Roseitalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,Methylocaldum,,Taxa,Methylocaldum,Methylocaldum,Methylocaldum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,Aquisphaera,,Taxa,Aquisphaera,Aquisphaera,Aquisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,Methylovulum,,Taxa,Methylovulum,Methylovulum,Methylovulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,Candidatus Hodgkinia,,Taxa,Candidatus Hodgkinia,Candidatus Hodgkinia,Candidatus Hodgkinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,Parachlamydia,,Taxa,Parachlamydia,Parachlamydia,Parachlamydia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,Candidatus Nesciobacter,,Taxa,Candidatus Nesciobacter,Candidatus Nesciobacter,Candidatus Nesciobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,Cuniculiplasma,,Taxa,Cuniculiplasma,Cuniculiplasma,Cuniculiplasma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,Candidatus Profftella,,Taxa,Candidatus Profftella,Candidatus Profftella,Candidatus Profftella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,Cardiobacterium,,Taxa,Cardiobacterium,Cardiobacterium,Cardiobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,Plesiomonas,,Taxa,Plesiomonas,Plesiomonas,Plesiomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,Ignicoccus,,Taxa,Ignicoccus,Ignicoccus,Ignicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,Qipengyuania,,Taxa,Qipengyuania,Qipengyuania,Qipengyuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,Actinotignum,,Taxa,Actinotignum,Actinotignum,Actinotignum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,Chloracidobacterium,,Taxa,Chloracidobacterium,Chloracidobacterium,Chloracidobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,Gallionella,,Taxa,Gallionella,Gallionella,Gallionella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,Muriicola,,Taxa,Muriicola,Muriicola,Muriicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,Candidatus Phaeomarinobacter,,Taxa,Candidatus Phaeomarinobacter,Candidatus Phaeomarinobacter,Candidatus Phaeomarinobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,Pajaroellobacter,,Taxa,Pajaroellobacter,Pajaroellobacter,Pajaroellobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,Luteipulveratus,,Taxa,Luteipulveratus,Luteipulveratus,Luteipulveratus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,Candidatus Nitrosomarinus,,Taxa,Candidatus Nitrosomarinus,Candidatus Nitrosomarinus,Candidatus Nitrosomarinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,Epibacterium,,Taxa,Epibacterium,Epibacterium,Epibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,Frateuria,,Taxa,Frateuria,Frateuria,Frateuria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,Frigoribacterium,,Taxa,Frigoribacterium,Frigoribacterium,Frigoribacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,Geovibrio,,Taxa,Geovibrio,Geovibrio,Geovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,Ferroplasma,,Taxa,Ferroplasma,Ferroplasma,Ferroplasma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,Methanoculleus,,Taxa,Methanoculleus,Methanoculleus,Methanoculleus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,Salinibacter,,Taxa,Salinibacter,Salinibacter,Salinibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,Pseudohongiella,,Taxa,Pseudohongiella,Pseudohongiella,Pseudohongiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,Candidatus Accumulibacter,,Taxa,Candidatus Accumulibacter,Candidatus Accumulibacter,Candidatus Accumulibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,Oceanithermus,,Taxa,Oceanithermus,Oceanithermus,Oceanithermus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,Cryptobacterium,,Taxa,Cryptobacterium,Cryptobacterium,Cryptobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,Thermovirga,,Taxa,Thermovirga,Thermovirga,Thermovirga,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,Maribius,,Taxa,Maribius,Maribius,Maribius,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,Thiobacillus,,Taxa,Thiobacillus,Thiobacillus,Thiobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,Nitrincola,,Taxa,Nitrincola,Nitrincola,Nitrincola,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,Candidatus Walczuchella,,Taxa,Candidatus Walczuchella,Candidatus Walczuchella,Candidatus Walczuchella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,Candidatus Deianiraea,,Taxa,Candidatus Deianiraea,Candidatus Deianiraea,Candidatus Deianiraea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,Candidatus Phycorickettsia,,Taxa,Candidatus Phycorickettsia,Candidatus Phycorickettsia,Candidatus Phycorickettsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,Alysiella,,Taxa,Alysiella,Alysiella,Alysiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,Euzebya,,Taxa,Euzebya,Euzebya,Euzebya,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,Natrinema,,Taxa,Natrinema,Natrinema,Natrinema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,Raineyella,,Taxa,Raineyella,Raineyella,Raineyella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,Parasaccharibacter,,Taxa,Parasaccharibacter,Parasaccharibacter,Parasaccharibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,Methylococcus,,Taxa,Methylococcus,Methylococcus,Methylococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,Pseudovibrio,,Taxa,Pseudovibrio,Pseudovibrio,Pseudovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,Candidatus Promineofilum,,Taxa,Candidatus Promineofilum,Candidatus Promineofilum,Candidatus Promineofilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,Filomicrobium,,Taxa,Filomicrobium,Filomicrobium,Filomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,Halotalea,,Taxa,Halotalea,Halotalea,Halotalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,Sulfurifustis,,Taxa,Sulfurifustis,Sulfurifustis,Sulfurifustis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,Pseudogulbenkiania,,Taxa,Pseudogulbenkiania,Pseudogulbenkiania,Pseudogulbenkiania,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,Acetilactobacillus,,Taxa,Acetilactobacillus,Acetilactobacillus,Acetilactobacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,Betabaculovirus,,Taxa,Betabaculovirus,Betabaculovirus,Betabaculovirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,Epidermidibacterium,,Taxa,Epidermidibacterium,Epidermidibacterium,Epidermidibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,Nibribacter,,Taxa,Nibribacter,Nibribacter,Nibribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,Cyanothece,,Taxa,Cyanothece,Cyanothece,Cyanothece,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,Marinobacterium,,Taxa,Marinobacterium,Marinobacterium,Marinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,Actinobaculum,,Taxa,Actinobaculum,Actinobaculum,Actinobaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,Maritalea,,Taxa,Maritalea,Maritalea,Maritalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,Grimontia,,Taxa,Grimontia,Grimontia,Grimontia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,Desulfurispirillum,,Taxa,Desulfurispirillum,Desulfurispirillum,Desulfurispirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,Sinimarinibacterium,,Taxa,Sinimarinibacterium,Sinimarinibacterium,Sinimarinibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,Frondihabitans,,Taxa,Frondihabitans,Frondihabitans,Frondihabitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,Roseibacterium,,Taxa,Roseibacterium,Roseibacterium,Roseibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,Methanocorpusculum,,Taxa,Methanocorpusculum,Methanocorpusculum,Methanocorpusculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,Candidatus Gullanella,,Taxa,Candidatus Gullanella,Candidatus Gullanella,Candidatus Gullanella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,Oxynema,,Taxa,Oxynema,Oxynema,Oxynema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,Phycisphaera,,Taxa,Phycisphaera,Phycisphaera,Phycisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,Solimonas,,Taxa,Solimonas,Solimonas,Solimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,Caldilinea,,Taxa,Caldilinea,Caldilinea,Caldilinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,Methylovorus,,Taxa,Methylovorus,Methylovorus,Methylovorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,Egicoccus,,Taxa,Egicoccus,Egicoccus,Egicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,Sulfuricurvum,,Taxa,Sulfuricurvum,Sulfuricurvum,Sulfuricurvum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,Haloferax,,Taxa,Haloferax,Haloferax,Haloferax,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,Salaquimonas,,Taxa,Salaquimonas,Salaquimonas,Salaquimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,Paenalcaligenes,,Taxa,Paenalcaligenes,Paenalcaligenes,Paenalcaligenes,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,Candidatus Saccharimonas,,Taxa,Candidatus Saccharimonas,Candidatus Saccharimonas,Candidatus Saccharimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,Stygiolobus,,Taxa,Stygiolobus,Stygiolobus,Stygiolobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,Vulcanisaeta,,Taxa,Vulcanisaeta,Vulcanisaeta,Vulcanisaeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Baekduia,,Taxa,Baekduia,Baekduia,Baekduia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,Crateriforma,,Taxa,Crateriforma,Crateriforma,Crateriforma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,Halorhodospira,,Taxa,Halorhodospira,Halorhodospira,Halorhodospira,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,Melittangium,,Taxa,Melittangium,Melittangium,Melittangium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,Sterolibacterium,,Taxa,Sterolibacterium,Sterolibacterium,Sterolibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Fervidicoccus,,Taxa,Fervidicoccus,Fervidicoccus,Fervidicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,Vogesella,,Taxa,Vogesella,Vogesella,Vogesella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,Bythopirellula,,Taxa,Bythopirellula,Bythopirellula,Bythopirellula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,Methanospirillum,,Taxa,Methanospirillum,Methanospirillum,Methanospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,Candidatus Aquiluna,,Taxa,Candidatus Aquiluna,Candidatus Aquiluna,Candidatus Aquiluna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,Allokutzneria,,Taxa,Allokutzneria,Allokutzneria,Allokutzneria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,Luteimicrobium,,Taxa,Luteimicrobium,Luteimicrobium,Luteimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,Streptomonospora,,Taxa,Streptomonospora,Streptomonospora,Streptomonospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,Acidiferrobacter,,Taxa,Acidiferrobacter,Acidiferrobacter,Acidiferrobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,Ferriphaselus,,Taxa,Ferriphaselus,Ferriphaselus,Ferriphaselus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,Thermoplasma,,Taxa,Thermoplasma,Thermoplasma,Thermoplasma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,Aeropyrum,,Taxa,Aeropyrum,Aeropyrum,Aeropyrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Phytobacter,,Taxa,Phytobacter,Phytobacter,Phytobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Actinopolyspora,,Taxa,Actinopolyspora,Actinopolyspora,Actinopolyspora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Brevefilum,,Taxa,Brevefilum,Brevefilum,Brevefilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,Sulfuritortus,,Taxa,Sulfuritortus,Sulfuritortus,Sulfuritortus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,Thermogutta,,Taxa,Thermogutta,Thermogutta,Thermogutta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,Methanomethylovorans,,Taxa,Methanomethylovorans,Methanomethylovorans,Methanomethylovorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,Firehammervirus,,Taxa,Firehammervirus,Firehammervirus,Firehammervirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,Methanosalsum,,Taxa,Methanosalsum,Methanosalsum,Methanosalsum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Ketobacter,,Taxa,Ketobacter,Ketobacter,Ketobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Dermatophilus,,Taxa,Dermatophilus,Dermatophilus,Dermatophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Candidatus Mikella,,Taxa,Candidatus Mikella,Candidatus Mikella,Candidatus Mikella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Jannaschia,,Taxa,Jannaschia,Jannaschia,Jannaschia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,Chania,,Taxa,Chania,Chania,Chania,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,Ephemeroptericola,,Taxa,Ephemeroptericola,Ephemeroptericola,Ephemeroptericola,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,Haloarcula,,Taxa,Haloarcula,Haloarcula,Haloarcula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,Planktomarina,,Taxa,Planktomarina,Planktomarina,Planktomarina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,Scandinavium,,Taxa,Scandinavium,Scandinavium,Scandinavium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,Saprospira,,Taxa,Saprospira,Saprospira,Saprospira,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,Gynuella,,Taxa,Gynuella,Gynuella,Gynuella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,Bradymonas,,Taxa,Bradymonas,Bradymonas,Bradymonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,Pyrobaculum,,Taxa,Pyrobaculum,Pyrobaculum,Pyrobaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,Halorussus,,Taxa,Halorussus,Halorussus,Halorussus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,Mimasvirus,,Taxa,Mimasvirus,Mimasvirus,Mimasvirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,Picrophilus,,Taxa,Picrophilus,Picrophilus,Picrophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,Thermobifida,,Taxa,Thermobifida,Thermobifida,Thermobifida,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,Leminorella,,Taxa,Leminorella,Leminorella,Leminorella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,Candidatus Symbiobacter,,Taxa,Candidatus Symbiobacter,Candidatus Symbiobacter,Candidatus Symbiobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,Limnobacter,,Taxa,Limnobacter,Limnobacter,Limnobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,Deefgea,,Taxa,Deefgea,Deefgea,Deefgea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,Kutzneria,,Taxa,Kutzneria,Kutzneria,Kutzneria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,Methyloversatilis,,Taxa,Methyloversatilis,Methyloversatilis,Methyloversatilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,Thermosulfurimonas,,Taxa,Thermosulfurimonas,Thermosulfurimonas,Thermosulfurimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,Hoyosella,,Taxa,Hoyosella,Hoyosella,Hoyosella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,Ferroglobus,,Taxa,Ferroglobus,Ferroglobus,Ferroglobus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,Pimelobacter,,Taxa,Pimelobacter,Pimelobacter,Pimelobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Methanolacinia,,Taxa,Methanolacinia,Methanolacinia,Methanolacinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,Acidisarcina,,Taxa,Acidisarcina,Acidisarcina,Acidisarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,Candidatus Sneabacter,,Taxa,Candidatus Sneabacter,Candidatus Sneabacter,Candidatus Sneabacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,Methanoplanus,,Taxa,Methanoplanus,Methanoplanus,Methanoplanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Novosphingopyxis,,Taxa,Novosphingopyxis,Novosphingopyxis,Novosphingopyxis,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Zobellella,,Taxa,Zobellella,Zobellella,Zobellella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,Efquatrovirus,,Taxa,Efquatrovirus,Efquatrovirus,Efquatrovirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Jiaodavirus,,Taxa,Jiaodavirus,Jiaodavirus,Jiaodavirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Beutenbergia,,Taxa,Beutenbergia,Beutenbergia,Beutenbergia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Cafeteriavirus,,Taxa,Cafeteriavirus,Cafeteriavirus,Cafeteriavirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Pelagibaca,,Taxa,Pelagibaca,Pelagibaca,Pelagibaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Coriobacterium,,Taxa,Coriobacterium,Coriobacterium,Coriobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Pyrodictium,,Taxa,Pyrodictium,Pyrodictium,Pyrodictium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Prymnesiovirus,,Taxa,Prymnesiovirus,Prymnesiovirus,Prymnesiovirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Thermofilum,,Taxa,Thermofilum,Thermofilum,Thermofilum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Candidatus Halobonum,,Taxa,Candidatus Halobonum,Candidatus Halobonum,Candidatus Halobonum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,Candidatus Methanomethylophilus,,Taxa,Candidatus Methanomethylophilus,Candidatus Methanomethylophilus,Candidatus Methanomethylophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Ilumatobacter,,Taxa,Ilumatobacter,Ilumatobacter,Ilumatobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,Prasinovirus,,Taxa,Prasinovirus,Prasinovirus,Prasinovirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Actinopolymorpha,,Taxa,Actinopolymorpha,Actinopolymorpha,Actinopolymorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,Chthonomonas,,Taxa,Chthonomonas,Chthonomonas,Chthonomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Rouxiella,,Taxa,Rouxiella,Rouxiella,Rouxiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Oryzomicrobium,,Taxa,Oryzomicrobium,Oryzomicrobium,Oryzomicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,Indioceanicola,,Taxa,Indioceanicola,Indioceanicola,Indioceanicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Rhodopirellula,,Taxa,Rhodopirellula,Rhodopirellula,Rhodopirellula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,Sideroxydans,,Taxa,Sideroxydans,Sideroxydans,Sideroxydans,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,Thermobispora,,Taxa,Thermobispora,Thermobispora,Thermobispora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Gibbsiella,,Taxa,Gibbsiella,Gibbsiella,Gibbsiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Sciuriunavirus,,Taxa,Sciuriunavirus,Sciuriunavirus,Sciuriunavirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,Candidatus Doolittlea,,Taxa,Candidatus Doolittlea,Candidatus Doolittlea,Candidatus Doolittlea,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,Candidatus Hoaglandella,,Taxa,Candidatus Hoaglandella,Candidatus Hoaglandella,Candidatus Hoaglandella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,Edaphobacter,,Taxa,Edaphobacter,Edaphobacter,Edaphobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,Salarchaeum,,Taxa,Salarchaeum,Salarchaeum,Salarchaeum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,Methanothrix,,Taxa,Methanothrix,Methanothrix,Methanothrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,Thermomonospora,,Taxa,Thermomonospora,Thermomonospora,Thermomonospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,Shimwellia,,Taxa,Shimwellia,Shimwellia,Shimwellia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,Candidatus Nasuia,,Taxa,Candidatus Nasuia,Candidatus Nasuia,Candidatus Nasuia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,Austwickia,,Taxa,Austwickia,Austwickia,Austwickia,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,Thalassococcus,,Taxa,Thalassococcus,Thalassococcus,Thalassococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Pseudorhodobacter,,Taxa,Pseudorhodobacter,Pseudorhodobacter,Pseudorhodobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,Methanosphaerula,,Taxa,Methanosphaerula,Methanosphaerula,Methanosphaerula,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Oligella,,Taxa,Oligella,Oligella,Oligella,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Rubinisphaera,,Taxa,Rubinisphaera,Rubinisphaera,Rubinisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,Thalassobius,,Taxa,Thalassobius,Thalassobius,Thalassobius,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,Betatorquevirus,,Taxa,Betatorquevirus,Betatorquevirus,Betatorquevirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
